Date,Close
5/26/2022 16:00:00,3.05
5/27/2022 16:00:00,3.19
5/31/2022 16:00:00,3.3
6/1/2022 16:00:00,3.15
6/2/2022 16:00:00,3.42
6/3/2022 16:00:00,3.19
6/6/2022 16:00:00,2.87
6/7/2022 16:00:00,2.72
6/8/2022 16:00:00,2.86
6/9/2022 16:00:00,2.82
6/10/2022 16:00:00,2.56
6/13/2022 16:00:00,2.28
6/14/2022 16:00:00,2.35
6/15/2022 16:00:00,2.5
6/16/2022 16:00:00,2.27
6/17/2022 16:00:00,2.5
6/21/2022 16:00:00,2.55
6/22/2022 16:00:00,2.43
6/23/2022 16:00:00,2.43
6/24/2022 16:00:00,2.48
